Date,Open,High,Low,Close,Adj Close
2003-10-01,1.3496999740600586,1.3513000011444092,1.3009999990463257,1.3169000148773193,1.3169000148773193
2003-11-01,1.3170000314712524,1.3431999683380127,1.2930999994277954,1.2979999780654907,1.2979999780654907
2003-12-01,1.2977999448776245,1.3443000316619873,1.2835999727249146,1.2971999645233154,1.2971999645233154
2004-01-01,1.2971999645233154,1.3359999656677246,1.2644000053405762,1.3250000476837158,1.3250000476837158
2004-02-01,1.3250000476837158,1.3509000539779663,1.3070000410079956,1.3343000411987305,1.3343000411987305
2004-03-01,1.3343000411987305,1.3583999872207642,1.3011000156402588,1.3095999956130981,1.3095999956130981
2004-04-01,1.3098000288009644,1.3782999515533447,1.3037999868392944,1.3708000183105469,1.3708000183105469
2004-05-01,1.3696999549865723,1.399999976158142,1.3486000299453735,1.3624999523162842,1.3624999523162842
2004-06-01,1.3625999689102173,1.3889000415802002,1.3320000171661377,1.333299994468689,1.333299994468689
2004-07-01,1.3331999778747559,1.3380000591278076,1.305899977684021,1.3305000066757202,1.3305000066757202
2004-08-01,1.3305000066757202,1.3343000411987305,1.295199990272522,1.312399983406067,1.312399983406067
2004-09-01,1.312600016593933,1.3162000179290771,1.2592999935150146,1.2615000009536743,1.2615000009536743
2004-10-01,1.2611000537872314,1.274899959564209,0.38874000310897827,1.2178000211715698,1.2178000211715698
2004-11-01,1.2178000211715698,1.2281999588012695,1.1719000339508057,1.1877000331878662,1.1877000331878662
2004-12-01,1.1878999471664429,1.246399998664856,1.1797000169754028,1.2010999917984009,1.2010999917984009
2005-01-01,1.2010999917984009,1.2457000017166138,1.1949000358581543,1.2402000427246094,1.2402000427246094
2005-02-01,1.2401000261306763,1.2581000328063965,1.2232999801635742,1.2343000173568726,1.2343000173568726
2005-03-01,1.2345000505447388,1.2488000392913818,1.197700023651123,1.2095999717712402,1.2095999717712402
2005-04-01,1.2101000547409058,1.2617000341415405,1.2070000171661377,1.2613999843597412,1.2613999843597412
2005-05-01,1.2613999843597412,1.2727999687194824,1.2355999946594238,1.2537000179290771,1.2537000179290771
2005-06-01,1.25409996509552,1.2587000131607056,1.2237000465393066,1.2246999740600586,1.2246999740600586
2005-07-01,1.2267999649047852,1.246899962425232,1.2005000114440918,1.2231999635696411,1.2231999635696411
2005-08-01,1.2232999801635742,1.238700032234192,1.1836999654769897,1.188599944114685,1.188599944114685
2005-09-01,1.1883000135421753,1.193600058555603,1.159000039100647,1.1627999544143677,1.1627999544143677
2005-10-01,1.1627999544143677,1.1922999620437622,1.1612000465393066,1.1821000576019287,1.1821000576019287
2005-11-01,1.1821000576019287,1.1973999738693237,1.152400016784668,1.166100025177002,1.166100025177002
2005-12-01,1.1658999919891357,1.1750999689102173,1.1425000429153442,1.1613999605178833,1.1613999605178833
2006-01-01,1.1613999605178833,1.1793999671936035,1.1377999782562256,1.138700008392334,1.138700008392334
2006-02-01,1.138700008392334,1.1806999444961548,1.135200023651123,1.1368999481201172,1.1368999481201172
2006-03-01,1.1368999481201172,1.1744999885559082,1.1297999620437622,1.1674000024795532,1.1674000024795532
2006-04-01,1.1674000024795532,1.1766999959945679,1.1153000593185425,1.1174999475479126,1.1174999475479126
2006-05-01,1.117300033569336,1.1272000074386597,1.0930999517440796,1.1009000539779663,1.1009000539779663
2006-06-01,1.1009000539779663,1.128100037574768,1.0960999727249146,1.1146999597549438,1.1146999597549438
2006-07-01,1.1146999597549438,1.1455999612808228,1.104200005531311,1.1305999755859375,1.1305999755859375
2006-08-01,1.1308000087738037,1.1368000507354736,1.1030000448226929,1.1043000221252441,1.1043000221252441
2006-09-01,1.104200005531311,1.1291999816894531,1.1029000282287598,1.1168999671936035,1.1168999671936035
2006-10-01,1.1168999671936035,1.1412999629974365,1.114400029182434,1.1217000484466553,1.1217000484466553
2006-11-01,1.121500015258789,1.1514999866485596,1.12090003490448,1.141700029373169,1.141700029373169
2006-12-01,1.1416000127792358,1.1682000160217285,1.1269999742507935,1.1655999422073364,1.1655999422073364
2007-01-01,1.1660000085830688,1.1847000122070312,1.1607999801635742,1.1751999855041504,1.1751999855041504
2007-02-01,1.1753000020980835,1.1914000511169434,1.1505999565124512,1.1700999736785889,1.1700999736785889
2007-03-01,1.1699999570846558,1.1967999935150146,1.1497999429702759,1.1535999774932861,1.1535999774932861
2007-04-01,1.1535999774932861,1.159850001335144,1.1051000356674194,1.1095999479293823,1.1095999479293823
2007-05-01,1.1095999479293823,1.1166499853134155,1.0664000511169434,1.070099949836731,1.070099949836731
2007-06-01,1.0699000358581543,1.075600028038025,1.0485999584197998,1.0644999742507935,1.0644999742507935
2007-07-01,1.0644999742507935,1.0698000192642212,1.034000039100647,1.0667999982833862,1.0667999982833862
2007-08-01,1.0669599771499634,1.086150050163269,1.0460000038146973,1.0561000108718872,1.0561000108718872
2007-09-01,1.0561000108718872,1.057800054550171,0.991100013256073,0.9927999973297119,0.9927999973297119
2007-10-01,0.9927999973297119,1.0013999938964844,0.9420999884605408,0.9466999769210815,0.9466999769210815
2007-11-01,0.9466999769210815,1.001099944114685,0.9061999917030334,1.0003999471664429,1.0003999471664429
2007-12-01,1.0003999471664429,1.0242999792099,0.975600004196167,0.9976000189781189,0.9976000189781189
2008-01-01,0.9980999827384949,1.037500023841858,0.9843999743461609,1.0012999773025513,1.0012999773025513
2008-02-01,1.001330018043518,1.0195000171661377,0.9710999727249146,0.9869999885559082,0.9869999885559082
2008-03-01,0.9860000014305115,1.0306999683380127,0.975600004196167,1.0253000259399414,1.0253000259399414
2008-04-01,1.0227999687194824,1.0271999835968018,0.9988999962806702,1.0080000162124634,1.0080000162124634
2008-05-01,1.0180000066757202,1.0231000185012817,0.9807000160217285,0.9937000274658203,0.9937000274658203
2008-06-01,0.9944000244140625,1.031999945640564,0.9932000041007996,1.0192999839782715,1.0192999839782715
2008-07-01,1.0221999883651733,1.0269999504089355,0.9973999857902527,1.0232000350952148,1.0232000350952148
2008-08-01,1.0233999490737915,1.0724999904632568,1.0228999853134155,1.0622999668121338,1.0622999668121338
2008-09-01,1.0621999502182007,1.0815000534057617,1.0298000574111938,1.0633000135421753,1.0633000135421753
2008-10-01,1.0633000135421753,1.3013999462127686,1.0547000169754028,1.205199956893921,1.205199956893921
2008-11-01,1.205199956893921,1.2984000444412231,1.1471999883651733,1.2418999671936035,1.2418999671936035
2008-12-01,1.2418999671936035,1.3001999855041504,1.1820000410079956,1.21589994430542,1.21589994430542
2009-01-01,1.2272000312805176,1.2762000560760498,1.1759999990463257,1.2359000444412231,1.2359000444412231
2009-02-01,1.2359000444412231,1.2753000259399414,1.2131999731063843,1.2702000141143799,1.2702000141143799
2009-03-01,1.2733999490737915,1.305799961090088,1.2200000286102295,1.2619999647140503,1.2619999647140503
2009-04-01,1.2620999813079834,1.2705999612808228,1.1866999864578247,1.1937999725341797,1.1937999725341797
2009-05-01,1.194000005722046,1.2096999883651733,1.0888999700546265,1.090000033378601,1.090000033378601
2009-06-01,1.090399980545044,1.163699984550476,1.0786000490188599,1.1620999574661255,1.1620999574661255
2009-07-01,1.1620999574661255,1.1719000339508057,1.0760999917984009,1.0785000324249268,1.0785000324249268
2009-08-01,1.0779999494552612,1.107300043106079,1.0657999515533447,1.093999981880188,1.093999981880188
2009-09-01,1.1026999950408936,1.1047999858856201,1.0649000406265259,1.06850004196167,1.06850004196167
2009-10-01,1.0836999416351318,1.0848000049591064,1.0230000019073486,1.0799000263214111,1.0799000263214111
2009-11-01,1.0841000080108643,1.0866999626159668,1.041599988937378,1.0537999868392944,1.0537999868392944
2009-12-01,1.0540000200271606,1.0741000175476074,1.0363999605178833,1.0521999597549438,1.0521999597549438
2010-01-01,1.0516999959945679,1.0716999769210815,1.0223000049591064,1.0679999589920044,1.0679999589920044
2010-02-01,1.0680999755859375,1.0779000520706177,1.0368000268936157,1.0507999658584595,1.0507999658584595
2010-03-01,1.0511000156402588,1.0570000410079956,1.006100058555603,1.0155999660491943,1.0155999660491943
